cohort,pool,n_held_out,n_cells_mature,shift,candidate,seed_stream,n_attempted,n_scored,n_abstained,n_excludes_zero,n_covered,excludes_zero_rate,coverage,median_ci_width,n_normal,n_tumour,n_replicates,n_pool_undefined,null_rejection,null_rejection_mcse,pool_mean,pool_var,pool_skew,pool_form,skew_matched,closed_form_floor
kul3,reference,2,800,0.5,welch_t,20260831,400.0,400,0.0,340.0,397.0,0.85,0.9925,2.9758544804765377,,,,,,,,,,,,
kul3,reference,2,800,0.5,patient_cluster,20260831,400.0,272,128.0,127.0,254.0,0.46691176470588236,0.9338235294117647,4.5040516084152955,,,,,,,,,,,,
kul3,reference,2,800,0.5,pseudobulk_patient_t,20260831,400.0,272,128.0,26.0,266.0,0.09558823529411764,0.9779411764705882,18.496365270003825,,,,,,,,,,,,
kul3,reference,2,800,1.0,percentile,20260831,400.0,400,0.0,25.0,375.0,0.0625,0.9375,3.7283062499999993,,,,,,,,,,,,
kul3,reference,2,800,1.0,studentised,20260831,400.0,400,0.0,29.0,371.0,0.0725,0.9275,3.744555641113208,,,,,,,,,,,,
kul3,reference,2,800,1.0,bca,20260831,400.0,400,0.0,28.0,372.0,0.07,0.93,3.741262225349823,,,,,,,,,,,,
kul3,reference,2,800,1.0,welch_t,20260831,400.0,400,0.0,23.0,377.0,0.0575,0.9425,3.730238065207045,,,,,,,,,,,,
kul3,reference,2,800,1.0,patient_cluster,20260831,400.0,269,131.0,34.0,235.0,0.12639405204460966,0.8736059479553904,5.362761139844002,,,,,,,,,,,,
kul3,reference,2,800,1.0,pseudobulk_patient_t,20260831,400.0,269,131.0,8.0,261.0,0.02973977695167286,0.9702602230483272,16.800250654962127,,,,,,,,,,,,
kul3,reference,5,100,0.5,percentile,20260831,400.0,400,0.0,221.0,380.0,0.5525,0.95,4.22093125,,,,,,,,,,,,
kul3,reference,5,100,0.5,patient_cluster,20260831,400.0,400,0.0,181.0,396.0,0.4525,0.99,5.202649376883604,,,,,,,,,,,,
kul3,reference,5,100,0.5,pseudobulk_patient_t,20260831,400.0,400,0.0,105.0,395.0,0.2625,0.9875,7.5139390372846355,,,,,,,,,,,,
kul3,reference,2,5,1.0,percentile,1,400.0,400,0.0,245.0,155.0,0.6125,0.3875,3.807306250000001,,,,,,,,,,,,
kul3,reference,2,5,1.0,studentised,1,400.0,400,0.0,234.0,166.0,0.585,0.415,4.223435796161571,,,,,,,,,,,,
kul3,reference,2,5,1.0,bca,1,400.0,400,0.0,239.0,161.0,0.5975,0.4025,3.8673306549138697,,,,,,,,,,,,
kul3,reference,2,5,1.0,welch_t,1,400.0,400,0.0,239.0,161.0,0.5975,0.4025,4.076351830141577,,,,,,,,,,,,
kul3,reference,2,5,1.0,patient_cluster,1,400.0,251,149.0,162.0,89.0,0.6454183266932271,0.3545816733067729,4.629301948051948,,,,,,,,,,,,
kul3,reference,2,5,1.0,pseudobulk_patient_t,1,400.0,251,149.0,24.0,227.0,0.09561752988047809,0.9043824701195219,45.00271029827983,,,,,,,,,,,,
kul3,reference,2,5,0.5,percentile,1,400.0,400,0.0,276.0,164.0,0.69,0.41,3.4194562499999996,,,,,,,,,,,,
kul3,reference,2,5,0.5,studentised,1,400.0,400,0.0,265.0,169.0,0.6625,0.4225,3.6423078330432177,,,,,,,,,,,,
kul3,reference,2,5,0.5,bca,1,400.0,400,0.0,268.0,168.0,0.67,0.42,3.5119177304671125,,,,,,,,,,,,
kul3,reference,2,5,0.5,welch_t,1,400.0,400,0.0,270.0,172.0,0.675,0.43,3.5522663403479617,,,,,,,,,,,,
kul3,reference,2,5,0.5,patient_cluster,1,400.0,231,169.0,171.0,130.0,0.7402597402597403,0.5627705627705628,4.139787367104439,,,,,,,,,,,,
kul3,reference,2,5,0.5,pseudobulk_patient_t,1,400.0,231,169.0,20.0,225.0,0.08658008658008658,0.974025974025974,43.38929769880698,,,,,,,,,,,,
kul3,reference,2,50,1.0,percentile,1,400.0,400,0.0,65.0,335.0,0.1625,0.8375,8.25946875,,,,,,,,,,,,
kul3,reference,2,50,1.0,studentised,1,400.0,400,0.0,63.0,337.0,0.1575,0.8425,12.417918683503789,,,,,,,,,,,,
kul3,reference,2,50,1.0,bca,1,400.0,400,0.0,64.0,336.0,0.16,0.84,9.884830818129647,,,,,,,,,,,,
kul3,reference,2,50,1.0,welch_t,1,400.0,400,0.0,70.0,330.0,0.175,0.825,8.681896139054501,,,,,,,,,,,,
kul3,reference,2,50,1.0,patient_cluster,1,400.0,264,136.0,67.0,197.0,0.2537878787878788,0.7462121212121212,6.981095495134644,,,,,,,,,,,,
kul3,reference,2,50,1.0,pseudobulk_patient_t,1,400.0,264,136.0,13.0,251.0,0.04924242424242424,0.9507575757575758,41.31934714227035,,,,,,,,,,,,
kul3,reference,2,50,0.5,percentile,1,400.0,400,0.0,198.0,353.0,0.495,0.8825,4.805068749999998,,,,,,,,,,,,
kul3,reference,2,50,0.5,studentised,1,400.0,400,0.0,175.0,343.0,0.4375,0.8575,5.1174824935120835,,,,,,,,,,,,
kul3,reference,2,50,0.5,bca,1,400.0,400,0.0,169.0,345.0,0.4225,0.8625,5.025784596336489,,,,,,,,,,,,
kul3,reference,2,50,0.5,welch_t,1,400.0,400,0.0,212.0,355.0,0.53,0.8875,4.8412165555282485,,,,,,,,,,,,
kul3,reference,2,50,0.5,patient_cluster,1,400.0,266,134.0,153.0,225.0,0.575187969924812,0.8458646616541353,4.797330148990382,,,,,,,,,,,,
kul3,reference,2,50,0.5,pseudobulk_patient_t,1,400.0,266,134.0,28.0,255.0,0.10526315789473684,0.9586466165413534,25.5195360621469,,,,,,,,,,,,
kul3,reference,5,800,0.5,percentile,20260831,400.0,400,0.0,356.0,399.0,0.89,0.9975,2.931187499999999,,,,,,,,,,,,
kul3,reference,5,800,0.5,patient_cluster,20260831,400.0,400,0.0,171.0,400.0,0.4275,1.0,4.486558387783588,,,,,,,,,,,,
kul3,reference,5,800,0.5,pseudobulk_patient_t,20260831,400.0,400,0.0,133.0,396.0,0.3325,0.99,5.098303797699964,,,,,,,,,,,,
kul3,reference,5,800,1.0,percentile,20260831,400.0,400,0.0,22.0,378.0,0.055,0.945,3.7344875,,,,,,,,,,,,
kul3,reference,5,800,1.0,patient_cluster,20260831,400.0,400,0.0,3.0,397.0,0.0075,0.9925,5.755489612729265,,,,,,,,,,,,
kul3,reference,5,800,1.0,pseudobulk_patient_t,20260831,400.0,400,0.0,15.0,385.0,0.0375,0.9625,5.391012548069524,,,,,,,,,,,,
kul3,reference,2,100,1.0,percentile,1,400.0,400,0.0,44.0,356.0,0.11,0.89,6.888824999999998,,,,,,,,,,,,
kul3,reference,2,100,1.0,studentised,1,400.0,400,0.0,44.0,356.0,0.11,0.89,8.001457876007404,,,,,,,,,,,,
kul3,reference,2,100,1.0,bca,1,400.0,400,0.0,45.0,355.0,0.1125,0.8875,7.32463822989037,,,,,,,,,,,,
kul3,reference,2,100,1.0,welch_t,1,400.0,400,0.0,43.0,357.0,0.1075,0.8925,6.965494620416477,,,,,,,,,,,,
kul3,reference,2,100,1.0,patient_cluster,1,400.0,278,122.0,49.0,229.0,0.17625899280575538,0.8237410071942446,6.323308728468252,,,,,,,,,,,,
kul3,reference,2,100,1.0,pseudobulk_patient_t,1,400.0,278,122.0,14.0,264.0,0.050359712230215826,0.9496402877697842,37.082028959993735,,,,,,,,,,,,
kul3,reference,2,100,0.5,percentile,1,400.0,400,0.0,198.0,387.0,0.495,0.9675,4.390399999999999,,,,,,,,,,,,
kul3,reference,2,100,0.5,studentised,1,400.0,400,0.0,173.0,381.0,0.4325,0.9525,4.545364395447116,,,,,,,,,,,,
kul3,reference,2,100,0.5,bca,1,400.0,400,0.0,173.0,380.0,0.4325,0.95,4.494354591964621,,,,,,,,,,,,
kul3,reference,2,100,0.5,welch_t,1,400.0,400,0.0,206.0,388.0,0.515,0.97,4.45774163979111,,,,,,,,,,,,
kul3,reference,2,100,0.5,patient_cluster,1,400.0,270,130.0,121.0,238.0,0.44814814814814813,0.8814814814814815,4.645007445086099,,,,,,,,,,,,
kul3,reference,2,100,0.5,pseudobulk_patient_t,1,400.0,270,130.0,19.0,263.0,0.07037037037037037,0.9740740740740741,26.812820472396027,,,,,,,,,,,,
kul3,reference,5,5,0.5,percentile,1,400.0,400,0.0,263.0,175.0,0.6575,0.4375,3.242187499999997,,,,,,,,,,,,
kul3,reference,5,5,0.5,patient_cluster,1,400.0,398,2.0,268.0,272.0,0.6733668341708543,0.6834170854271356,4.882853701966106,,,,,,,,,,,,
kul3,reference,5,5,0.5,pseudobulk_patient_t,1,400.0,398,2.0,89.0,377.0,0.2236180904522613,0.9472361809045227,13.249267310956473,,,,,,,,,,,,
kul3,reference,5,5,1.0,percentile,1,400.0,400,0.0,236.0,164.0,0.59,0.41,3.5849937499999998,,,,,,,,,,,,
kul3,reference,5,5,1.0,patient_cluster,1,400.0,400,0.0,243.0,157.0,0.6075,0.3925,5.510503611112014,,,,,,,,,,,,
kul3,reference,5,5,1.0,pseudobulk_patient_t,1,400.0,400,0.0,73.0,327.0,0.1825,0.8175,16.941409821423022,,,,,,,,,,,,
kul3,reference,5,50,1.0,percentile,1,400.0,400,0.0,77.0,323.0,0.1925,0.8075,8.013768749999997,,,,,,,,,,,,
kul3,reference,5,50,1.0,patient_cluster,1,400.0,400,0.0,74.0,326.0,0.185,0.815,7.98858848813885,,,,,,,,,,,,
kul3,reference,5,50,1.0,pseudobulk_patient_t,1,400.0,400,0.0,31.0,369.0,0.0775,0.9225,13.45527370567645,,,,,,,,,,,,
kul3,reference,5,50,0.5,percentile,1,400.0,400,0.0,186.0,350.0,0.465,0.875,4.879037499999999,,,,,,,,,,,,
kul3,reference,5,50,0.5,patient_cluster,1,400.0,400,0.0,177.0,384.0,0.4425,0.96,5.588008175875448,,,,,,,,,,,,
kul3,reference,5,50,0.5,pseudobulk_patient_t,1,400.0,400,0.0,102.0,398.0,0.255,0.995,8.777836834112861,,,,,,,,,,,,
kul3,reference,5,100,1.0,percentile,1,400.0,400,0.0,54.0,346.0,0.135,0.865,6.958781249999998,,,,,,,,,,,,
kul3,reference,5,100,1.0,patient_cluster,1,400.0,400,0.0,39.0,361.0,0.0975,0.9025,7.311453208199227,,,,,,,,,,,,
kul3,reference,5,100,1.0,pseudobulk_patient_t,1,400.0,400,0.0,16.0,384.0,0.04,0.96,10.802106756562498,,,,,,,,,,,,
kul3,reference,2,800,0.5,percentile,1,400.0,400,0.0,360.0,398.0,0.9,0.995,3.0620562499999995,,,,,,,,,,,,
kul3,reference,2,800,0.5,studentised,1,400.0,400,0.0,366.0,397.0,0.915,0.9925,3.148387664311733,,,,,,,,,,,,
kul3,reference,2,800,0.5,bca,1,400.0,400,0.0,364.0,397.0,0.91,0.9925,3.1041804934798076,,,,,,,,,,,,
kul3,reference,2,800,0.5,welch_t,1,400.0,400,0.0,354.0,398.0,0.885,0.995,3.095237755735763,,,,,,,,,,,,
kul3,reference,2,800,0.5,patient_cluster,1,400.0,283,117.0,130.0,267.0,0.45936395759717313,0.9434628975265018,4.803298401137081,,,,,,,,,,,,
kul3,reference,2,800,0.5,pseudobulk_patient_t,1,400.0,283,117.0,19.0,281.0,0.06713780918727916,0.9929328621908127,21.985528746679442,,,,,,,,,,,,
kul3,reference,5,100,0.5,percentile,1,400.0,400,0.0,219.0,381.0,0.5475,0.9525,4.205293749999997,,,,,,,,,,,,
kul3,reference,5,100,0.5,patient_cluster,1,400.0,400,0.0,179.0,399.0,0.4475,0.9975,5.221815281594147,,,,,,,,,,,,
kul3,reference,5,100,0.5,pseudobulk_patient_t,1,400.0,400,0.0,106.0,394.0,0.265,0.985,7.26074551441318,,,,,,,,,,,,
kul3,reference,2,800,1.0,percentile,1,400.0,400,0.0,15.0,385.0,0.0375,0.9625,3.75819375,,,,,,,,,,,,
kul3,reference,2,800,1.0,studentised,1,400.0,400,0.0,19.0,381.0,0.0475,0.9525,3.7768849303427667,,,,,,,,,,,,
kul3,reference,2,800,1.0,bca,1,400.0,400,0.0,17.0,383.0,0.0425,0.9575,3.7608738658590877,,,,,,,,,,,,
kul3,reference,2,800,1.0,welch_t,1,400.0,400,0.0,13.0,387.0,0.0325,0.9675,3.799531807280898,,,,,,,,,,,,
kul3,reference,2,800,1.0,patient_cluster,1,400.0,266,134.0,31.0,235.0,0.11654135338345864,0.8834586466165414,5.685144128081944,,,,,,,,,,,,
kul3,reference,2,800,1.0,pseudobulk_patient_t,1,400.0,266,134.0,11.0,255.0,0.041353383458646614,0.9586466165413534,17.903999647577415,,,,,,,,,,,,
kul3,reference,2,5,0.5,percentile,2,400.0,400,0.0,277.0,174.0,0.6925,0.435,3.275381249999999,,,,,,,,,,,,
kul3,reference,2,5,0.5,studentised,2,400.0,400,0.0,266.0,176.0,0.665,0.44,3.560335081533939,,,,,,,,,,,,
kul3,reference,2,5,0.5,bca,2,400.0,400,0.0,271.0,175.0,0.6775,0.4375,3.3477389790629912,,,,,,,,,,,,
kul3,reference,2,5,0.5,welch_t,2,400.0,400,0.0,270.0,178.0,0.675,0.445,3.425440838767841,,,,,,,,,,,,
kul3,reference,2,5,0.5,patient_cluster,2,400.0,247,153.0,184.0,142.0,0.7449392712550608,0.5748987854251012,4.081151370724111,,,,,,,,,,,,
kul3,reference,2,5,0.5,pseudobulk_patient_t,2,400.0,247,153.0,26.0,234.0,0.10526315789473684,0.9473684210526315,41.958085198488405,,,,,,,,,,,,
kul3,reference,2,5,1.0,percentile,2,400.0,400,0.0,242.0,158.0,0.605,0.395,3.580043749999998,,,,,,,,,,,,
kul3,reference,2,5,1.0,studentised,2,400.0,400,0.0,235.0,165.0,0.5875,0.4125,3.9209357365886235,,,,,,,,,,,,
kul3,reference,2,5,1.0,bca,2,400.0,400,0.0,238.0,162.0,0.595,0.405,3.6637777136707284,,,,,,,,,,,,
kul3,reference,2,5,1.0,welch_t,2,400.0,400,0.0,237.0,163.0,0.5925,0.4075,3.7881380099458024,,,,,,,,,,,,
kul3,reference,2,5,1.0,patient_cluster,2,400.0,235,165.0,142.0,93.0,0.6042553191489362,0.39574468085106385,4.631268381084963,,,,,,,,,,,,
kul3,reference,2,5,1.0,pseudobulk_patient_t,2,400.0,235,165.0,22.0,213.0,0.09361702127659574,0.9063829787234042,47.90343868930845,,,,,,,,,,,,
kul3,reference,2,50,1.0,percentile,2,400.0,400,0.0,76.0,324.0,0.19,0.81,8.09014375,,,,,,,,,,,,
kul3,reference,2,50,1.0,studentised,2,400.0,400,0.0,74.0,326.0,0.185,0.815,11.738593476147747,,,,,,,,,,,,
kul3,reference,2,50,1.0,bca,2,400.0,400,0.0,71.0,329.0,0.1775,0.8225,9.349919285988207,,,,,,,,,,,,
kul3,reference,2,50,1.0,welch_t,2,400.0,400,0.0,80.0,320.0,0.2,0.8,8.434477427619317,,,,,,,,,,,,
kul3,reference,2,50,1.0,patient_cluster,2,400.0,283,117.0,80.0,203.0,0.2826855123674912,0.7173144876325088,6.536825175500963,,,,,,,,,,,,
kul3,reference,2,50,1.0,pseudobulk_patient_t,2,400.0,283,117.0,16.0,267.0,0.05653710247349823,0.9434628975265018,40.56171427242571,,,,,,,,,,,,
kul3,reference,5,800,1.0,percentile,1,400.0,400,0.0,23.0,377.0,0.0575,0.9425,3.7829125,,,,,,,,,,,,
kul3,reference,5,800,1.0,patient_cluster,1,400.0,400,0.0,6.0,394.0,0.015,0.985,5.873186038751181,,,,,,,,,,,,
kul3,reference,5,800,1.0,pseudobulk_patient_t,1,400.0,400,0.0,10.0,390.0,0.025,0.975,5.482678252218367,,,,,,,,,,,,
kul3,reference,2,50,0.5,percentile,2,400.0,400,0.0,193.0,346.0,0.4825,0.865,4.706437499999998,,,,,,,,,,,,
kul3,reference,2,50,0.5,studentised,2,400.0,400,0.0,166.0,344.0,0.415,0.86,5.290195450771746,,,,,,,,,,,,
kul3,reference,2,50,0.5,bca,2,400.0,400,0.0,159.0,337.0,0.3975,0.8425,5.17720160220874,,,,,,,,,,,,
kul3,reference,2,50,0.5,welch_t,2,400.0,400,0.0,205.0,352.0,0.5125,0.88,4.853546013879955,,,,,,,,,,,,
kul3,reference,2,50,0.5,patient_cluster,2,400.0,266,134.0,138.0,218.0,0.518796992481203,0.8195488721804511,4.848363151811131,,,,,,,,,,,,
kul3,reference,2,50,0.5,pseudobulk_patient_t,2,400.0,266,134.0,18.0,256.0,0.06766917293233082,0.9624060150375939,32.51984132541962,,,,,,,,,,,,
kul3,reference,2,100,1.0,percentile,2,400.0,400,0.0,43.0,357.0,0.1075,0.8925,6.547199999999993,,,,,,,,,,,,
kul3,reference,2,100,1.0,studentised,2,400.0,400,0.0,39.0,361.0,0.0975,0.9025,7.9444164333273495,,,,,,,,,,,,
kul3,reference,2,100,1.0,bca,2,400.0,400,0.0,39.0,361.0,0.0975,0.9025,6.930205181117343,,,,,,,,,,,,
kul3,reference,2,100,1.0,welch_t,2,400.0,400,0.0,44.0,356.0,0.11,0.89,6.66337553159123,,,,,,,,,,,,
kul3,reference,2,100,1.0,patient_cluster,2,400.0,258,142.0,62.0,196.0,0.24031007751937986,0.7596899224806202,5.921445543641522,,,,,,,,,,,,
kul3,reference,2,100,1.0,pseudobulk_patient_t,2,400.0,258,142.0,12.0,246.0,0.046511627906976744,0.9534883720930233,35.108276961060085,,,,,,,,,,,,
kul3,reference,5,800,0.5,percentile,1,400.0,400,0.0,355.0,398.0,0.8875,0.995,2.9320312499999996,,,,,,,,,,,,
kul3,reference,5,800,0.5,patient_cluster,1,400.0,400,0.0,173.0,400.0,0.4325,1.0,4.550304946537112,,,,,,,,,,,,
kul3,reference,5,800,0.5,pseudobulk_patient_t,1,400.0,400,0.0,148.0,398.0,0.37,0.995,5.200003167668628,,,,,,,,,,,,
kul3,reference,5,5,1.0,percentile,2,400.0,400,0.0,235.0,165.0,0.5875,0.4125,3.4709812499999986,,,,,,,,,,,,
kul3,reference,5,5,1.0,patient_cluster,2,400.0,395,5.0,243.0,152.0,0.6151898734177215,0.3848101265822785,5.197431905307646,,,,,,,,,,,,
kul3,reference,5,5,1.0,pseudobulk_patient_t,2,400.0,395,5.0,84.0,311.0,0.21265822784810126,0.7873417721518987,14.702332590740724,,,,,,,,,,,,
kul3,reference,2,100,0.5,percentile,2,400.0,400,0.0,216.0,383.0,0.54,0.9575,4.21393125,,,,,,,,,,,,
kul3,reference,2,100,0.5,studentised,2,400.0,400,0.0,194.0,372.0,0.485,0.93,4.305225423567414,,,,,,,,,,,,
kul3,reference,2,100,0.5,bca,2,400.0,400,0.0,186.0,377.0,0.465,0.9425,4.281256983622092,,,,,,,,,,,,
kul3,reference,2,100,0.5,welch_t,2,400.0,400,0.0,231.0,385.0,0.5775,0.9625,4.251654722943153,,,,,,,,,,,,
kul3,reference,2,100,0.5,patient_cluster,2,400.0,284,116.0,146.0,254.0,0.5140845070422535,0.8943661971830986,4.7930318793155156,,,,,,,,,,,,
kul3,reference,2,100,0.5,pseudobulk_patient_t,2,400.0,284,116.0,25.0,274.0,0.0880281690140845,0.9647887323943662,28.597106193104324,,,,,,,,,,,,
kul3,reference,5,50,1.0,percentile,2,400.0,400,0.0,79.0,321.0,0.1975,0.8025,8.12309375,,,,,,,,,,,,
kul3,reference,5,50,1.0,patient_cluster,2,400.0,400,0.0,69.0,331.0,0.1725,0.8275,8.175459723969768,,,,,,,,,,,,
kul3,reference,5,50,1.0,pseudobulk_patient_t,2,400.0,400,0.0,32.0,368.0,0.08,0.92,13.511222136173156,,,,,,,,,,,,
kul3,reference,5,5,0.5,percentile,2,400.0,400,0.0,272.0,178.0,0.68,0.445,3.2775312499999996,,,,,,,,,,,,
kul3,reference,5,5,0.5,patient_cluster,2,400.0,398,2.0,267.0,280.0,0.6708542713567839,0.7035175879396985,5.141498164206293,,,,,,,,,,,,
kul3,reference,5,5,0.5,pseudobulk_patient_t,2,400.0,398,2.0,78.0,394.0,0.19597989949748743,0.9899497487437185,14.29531031910462,,,,,,,,,,,,
kul3,reference,5,50,0.5,percentile,2,400.0,400,0.0,186.0,356.0,0.465,0.89,4.8915500000000005,,,,,,,,,,,,
kul3,reference,5,50,0.5,patient_cluster,2,400.0,400,0.0,175.0,384.0,0.4375,0.96,5.670997722170297,,,,,,,,,,,,
kul3,reference,5,50,0.5,pseudobulk_patient_t,2,400.0,400,0.0,90.0,399.0,0.225,0.9975,8.909643636620247,,,,,,,,,,,,
kul3,reference,2,800,0.5,percentile,2,400.0,400,0.0,350.0,400.0,0.875,1.0,2.986375,,,,,,,,,,,,
kul3,reference,2,800,0.5,studentised,2,400.0,400,0.0,357.0,399.0,0.8925,0.9975,3.014765580512345,,,,,,,,,,,,
kul3,reference,2,800,0.5,bca,2,400.0,400,0.0,359.0,398.0,0.8975,0.995,2.992407071371413,,,,,,,,,,,,
kul3,reference,2,800,0.5,welch_t,2,400.0,400,0.0,340.0,400.0,0.85,1.0,2.9632144335890773,,,,,,,,,,,,
kul3,reference,2,800,0.5,patient_cluster,2,400.0,258,142.0,126.0,244.0,0.4883720930232558,0.9457364341085271,4.2946218850410425,,,,,,,,,,,,
kul3,reference,2,800,0.5,pseudobulk_patient_t,2,400.0,258,142.0,32.0,250.0,0.12403100775193798,0.9689922480620154,17.327355187482183,,,,,,,,,,,,
kul3,reference,5,100,1.0,percentile,2,400.0,400,0.0,50.0,350.0,0.125,0.875,7.057262499999997,,,,,,,,,,,,
kul3,reference,5,100,1.0,patient_cluster,2,400.0,400,0.0,44.0,356.0,0.11,0.89,7.4340676345832755,,,,,,,,,,,,
kul3,reference,5,100,1.0,pseudobulk_patient_t,2,400.0,400,0.0,20.0,380.0,0.05,0.95,11.34890048715972,,,,,,,,,,,,
kul3,reference,5,100,0.5,percentile,2,400.0,400,0.0,215.0,382.0,0.5375,0.955,4.176068749999999,,,,,,,,,,,,
kul3,reference,5,100,0.5,patient_cluster,2,400.0,400,0.0,180.0,392.0,0.45,0.98,5.1758655515775125,,,,,,,,,,,,
kul3,reference,5,100,0.5,pseudobulk_patient_t,2,400.0,400,0.0,78.0,398.0,0.195,0.995,7.659660053804712,,,,,,,,,,,,
kul3,reference,2,800,1.0,percentile,2,400.0,400,0.0,19.0,381.0,0.0475,0.9525,3.7607562499999987,,,,,,,,,,,,
kul3,reference,2,800,1.0,studentised,2,400.0,400,0.0,22.0,378.0,0.055,0.945,3.7487493619942294,,,,,,,,,,,,
kul3,reference,2,800,1.0,bca,2,400.0,400,0.0,20.0,380.0,0.05,0.95,3.7622860821667516,,,,,,,,,,,,
kul3,reference,2,800,1.0,welch_t,2,400.0,400,0.0,18.0,382.0,0.045,0.955,3.7343824362875075,,,,,,,,,,,,
kul3,reference,2,800,1.0,patient_cluster,2,400.0,268,132.0,32.0,236.0,0.11940298507462686,0.8805970149253731,5.705382267356436,,,,,,,,,,,,
kul3,reference,2,800,1.0,pseudobulk_patient_t,2,400.0,268,132.0,12.0,256.0,0.04477611940298507,0.9552238805970149,17.374044623046636,,,,,,,,,,,,
kul3,reference,5,800,1.0,percentile,2,400.0,400,0.0,18.0,382.0,0.045,0.955,3.7466124999999995,,,,,,,,,,,,
kul3,reference,5,800,1.0,patient_cluster,2,400.0,400,0.0,1.0,399.0,0.0025,0.9975,5.9042900443654664,,,,,,,,,,,,
kul3,reference,5,800,1.0,pseudobulk_patient_t,2,400.0,400,0.0,9.0,391.0,0.0225,0.9775,5.237307883174488,,,,,,,,,,,,
kul3,reference,2,50,1.0,percentile,3,400.0,400,0.0,78.0,322.0,0.195,0.805,8.356818749999999,,,,,,,,,,,,
kul3,reference,2,50,1.0,studentised,3,400.0,400,0.0,67.0,333.0,0.1675,0.8325,12.412444374335042,,,,,,,,,,,,
kul3,reference,2,50,1.0,bca,3,400.0,400,0.0,75.0,325.0,0.1875,0.8125,9.678081748527887,,,,,,,,,,,,
kul3,reference,2,50,1.0,welch_t,3,400.0,400,0.0,79.0,321.0,0.1975,0.8025,8.691649182541202,,,,,,,,,,,,
kul3,reference,2,50,1.0,patient_cluster,3,400.0,262,138.0,66.0,196.0,0.25190839694656486,0.7480916030534351,6.727207314696233,,,,,,,,,,,,
kul3,reference,2,50,1.0,pseudobulk_patient_t,3,400.0,262,138.0,8.0,254.0,0.030534351145038167,0.9694656488549618,48.362156520176924,,,,,,,,,,,,
kul3,reference,2,5,1.0,percentile,3,400.0,400,0.0,243.0,157.0,0.6075,0.3925,3.7154437499999986,,,,,,,,,,,,
kul3,reference,2,5,1.0,studentised,3,400.0,400,0.0,232.0,168.0,0.58,0.42,4.1463557211339435,,,,,,,,,,,,
kul3,reference,2,5,1.0,bca,3,400.0,400,0.0,239.0,161.0,0.5975,0.4025,3.854389740379409,,,,,,,,,,,,
kul3,reference,2,5,1.0,welch_t,3,400.0,400,0.0,236.0,164.0,0.59,0.41,4.038392859630786,,,,,,,,,,,,
kul3,reference,2,5,1.0,patient_cluster,3,400.0,250,150.0,160.0,90.0,0.64,0.36,4.698283700886402,,,,,,,,,,,,
kul3,reference,2,5,1.0,pseudobulk_patient_t,3,400.0,250,150.0,22.0,228.0,0.088,0.912,49.8269438128154,,,,,,,,,,,,
kul3,reference,5,800,0.5,percentile,2,400.0,400,0.0,353.0,398.0,0.8825,0.995,2.9758375,,,,,,,,,,,,
kul3,reference,5,800,0.5,patient_cluster,2,400.0,400,0.0,181.0,398.0,0.4525,0.995,4.6297316044530055,,,,,,,,,,,,
kul3,reference,5,800,0.5,pseudobulk_patient_t,2,400.0,400,0.0,129.0,394.0,0.3225,0.985,5.423381737192221,,,,,,,,,,,,
kul3,reference,2,5,0.5,percentile,3,400.0,400,0.0,286.0,168.0,0.715,0.42,3.2807437499999983,,,,,,,,,,,,
kul3,reference,2,5,0.5,studentised,3,400.0,400,0.0,273.0,167.0,0.6825,0.4175,3.503945771610436,,,,,,,,,,,,
kul3,reference,2,5,0.5,bca,3,400.0,400,0.0,277.0,165.0,0.6925,0.4125,3.405163842904015,,,,,,,,,,,,
kul3,reference,2,5,0.5,welch_t,3,400.0,400,0.0,280.0,173.0,0.7,0.4325,3.3654123199896384,,,,,,,,,,,,
kul3,reference,2,5,0.5,patient_cluster,3,400.0,241,159.0,173.0,130.0,0.7178423236514523,0.5394190871369294,4.2608020141230964,,,,,,,,,,,,
kul3,reference,2,5,0.5,pseudobulk_patient_t,3,400.0,241,159.0,19.0,230.0,0.07883817427385892,0.9543568464730291,43.97957027244255,,,,,,,,,,,,
kul3,reference,2,100,1.0,percentile,3,400.0,400,0.0,43.0,357.0,0.1075,0.8925,6.777099999999999,,,,,,,,,,,,
kul3,reference,2,100,1.0,studentised,3,400.0,400,0.0,38.0,362.0,0.095,0.905,8.115957199580746,,,,,,,,,,,,
kul3,reference,2,100,1.0,bca,3,400.0,400,0.0,39.0,361.0,0.0975,0.9025,7.336029817239677,,,,,,,,,,,,
kul3,reference,2,100,1.0,welch_t,3,400.0,400,0.0,38.0,362.0,0.095,0.905,6.861115310561769,,,,,,,,,,,,
kul3,reference,2,100,1.0,patient_cluster,3,400.0,272,128.0,60.0,212.0,0.22058823529411764,0.7794117647058824,5.582405775313758,,,,,,,,,,,,
kul3,reference,2,100,1.0,pseudobulk_patient_t,3,400.0,272,128.0,11.0,261.0,0.04044117647058824,0.9595588235294118,32.256789834313906,,,,,,,,,,,,
kul3,reference,2,50,0.5,percentile,3,400.0,400,0.0,190.0,345.0,0.475,0.8625,4.773243749999999,,,,,,,,,,,,
kul3,reference,2,50,0.5,studentised,3,400.0,400,0.0,155.0,340.0,0.3875,0.85,5.453191746654546,,,,,,,,,,,,
kul3,reference,2,50,0.5,bca,3,400.0,400,0.0,154.0,336.0,0.385,0.84,5.024195325544602,,,,,,,,,,,,
