estimator,target_population,reference,n_trial,n_valid,n_excluded,max_residual,equality_flagged,bias,rmse,ratio_median,ratio_q25,ratio_q75,estimate_median,reference_median
ate-ipw,pooled,po-pooled,800,200,0,0.48619603048446414,False,-0.006524679361601278,0.167730737869088,0.98903377625733,0.9428969168601711,1.0431220837166286,1.8502826041116567,1.8690262438637428
ate-ipw,pooled,po-pooled,1600,200,0,0.3573631856689976,False,0.0030637942686106722,0.11473864883832137,1.0038855809842469,0.9639932399623744,1.0484280387194986,1.8899759663917592,1.8846123463854196
ate-ipw-logistic,pooled,po-pooled,50,199,1,2.044977674698304,False,-0.042233749005922507,0.6948210657704949,0.9751969896854891,0.7226476813853807,1.2130923314297515,1.8179518546192472,1.8592706206360656
ate-ipw-logistic,pooled,po-pooled,100,200,0,1.506438321589132,False,0.048660437072200705,0.5083893903286938,1.0483556671795577,0.8481100460473623,1.1925906994997753,1.9301327397703911,1.843182377499698
ate-ipw-logistic,pooled,po-pooled,200,200,0,1.082070240584751,False,0.0021328626159331544,0.33329142922389726,1.00960996744123,0.8967394470327065,1.1207456772489839,1.8791000439128922,1.8598775755241084
ate-ipw-logistic,pooled,po-pooled,400,200,0,0.5913469346696627,False,0.008986585292525837,0.21996247619108641,1.0025726107374444,0.9173236046848745,1.0847980051194124,1.866648225734675,1.8594263768212922
ate-ipw-logistic,pooled,po-pooled,800,200,0,0.48619603048453164,False,-0.006524679361612397,0.16773073786909495,0.9890337762573449,0.9428969168601786,1.0431220837167106,1.8502826041116567,1.8690262438637428
ate-ipw-logistic,pooled,po-pooled,1600,200,0,0.3573631856689585,False,0.0030637942685929442,0.1147386488383171,1.0038855809842517,0.9639932399622604,1.0484280387194111,1.8899759663916011,1.8846123463854196
ate-standardisation,pooled,po-pooled,50,199,1,2.0449776746983366,False,-0.042233749005919696,0.6948210657704897,0.9751969896854975,0.722647681385375,1.2130923314297415,1.8179518546192441,1.8592706206360656
ate-standardisation,pooled,po-pooled,100,200,0,1.506438321588961,False,0.04866043707218201,0.5083893903286841,1.0483556671795602,0.8481100460472746,1.1925906994997344,1.9301327397702877,1.843182377499698
ate-standardisation,pooled,po-pooled,200,200,0,1.082070240584726,False,0.0021328626159308715,0.33329142922389793,1.0096099674412287,0.8967394470327119,1.1207456772489741,1.8791000439128882,1.8598775755241084
ate-standardisation,pooled,po-pooled,400,200,0,0.5913469346697071,False,0.008986585292524163,0.21996247619108533,1.002572610737436,0.9173236046848823,1.0847980051194233,1.8666482257346928,1.8594263768212922
ate-standardisation,pooled,po-pooled,800,200,0,0.4861960304844646,False,-0.0065246793616012015,0.1677307378690879,0.9890337762573297,0.9428969168601715,1.04312208371663,1.850282604111658,1.8690262438637428
ate-standardisation,pooled,po-pooled,1600,200,0,0.35736318566900005,False,0.00306379426861074,0.11473864883832167,1.0038855809842473,0.9639932399623744,1.0484280387194982,1.8899759663917588,1.8846123463854196
att-ipw,enrolled,po-pooled,50,199,1,2.6800973460384854,False,-0.9015948035929238,1.0941621095548772,0.5284954403172213,0.3039097525718617,0.741189018221744,0.9753889110617004,1.8592706206360656
att-ipw,enrolled,po-pooled,100,200,0,2.173493648862124,False,-0.866899526053676,0.9635842139405568,0.5543234553117491,0.3943544399407541,0.6716155105314079,1.0323310766198515,1.843182377499698
att-ipw,enrolled,po-pooled,200,200,0,1.757316073336522,False,-0.8969416688586801,0.9513779219985815,0.5080208512919049,0.4084804586231286,0.6190878505132283,0.9405664218894145,1.8598775755241084
att-ipw,enrolled,po-pooled,400,200,0,1.41724765712464,False,-0.8816460566211017,0.9051007032684683,0.5280813618346349,0.45427549995595057,0.6110689577245885,0.981701280622095,1.8594263768212922
att-ipw,enrolled,po-pooled,800,200,0,1.3110486790115976,False,-0.8898133616298929,0.9050061736790488,0.5186407768573629,0.4687098513661052,0.5792489875975961,0.9695347052500409,1.8690262438637428
att-ipw,enrolled,po-pooled,1600,200,0,1.1806187348975672,False,-0.8687921732592366,0.875310784442859,0.5436562813175501,0.5017732542262895,0.5798470228926391,1.0203809083683963,1.8846123463854196
att-matching-all,enrolled,po-pooled,50,200,0,2.680097346038485,False,-0.908584981153247,1.1034701021410183,0.5250468778564317,0.303369681547644,0.7404142552684398,0.9742645350839279,1.8592505561722572
att-matching-all,enrolled,po-pooled,100,200,0,2.173493648862122,False,-0.866899526053676,0.9635842139405568,0.5543234553117495,0.39435443994075403,0.6716155105314083,1.0323310766198517,1.843182377499698
att-matching-all,enrolled,po-pooled,200,200,0,1.757316073336522,False,-0.8969416688586801,0.9513779219985814,0.5080208512919049,0.40848045862312843,0.6190878505132282,0.9405664218894156,1.8598775755241084
att-matching-all,enrolled,po-pooled,400,200,0,1.4172476571246393,False,-0.8816460566211017,0.9051007032684681,0.5280813618346348,0.45427549995595096,0.6110689577245884,0.981701280622095,1.8594263768212922
att-matching-all,enrolled,po-pooled,800,200,0,1.311048679011598,False,-0.8898133616298929,0.9050061736790488,0.5186407768573627,0.46870985136610566,0.5792489875975959,0.969534705250041,1.8690262438637428
att-matching-all,enrolled,po-pooled,1600,200,0,1.1806187348975672,False,-0.8687921732592366,0.875310784442859,0.5436562813175503,0.501773254226289,0.5798470228926391,1.020380908368395,1.8846123463854196
att-standardisation,enrolled,po-pooled,50,199,1,2.680097346038485,False,-0.9015948035929238,1.0941621095548775,0.5284954403172211,0.3039097525718616,0.7411890182217433,0.9753889110616988,1.8592706206360656
att-standardisation,enrolled,po-pooled,100,200,0,2.173493648862122,False,-0.866899526053676,0.9635842139405568,0.5543234553117495,0.394354439940754,0.6716155105314084,1.0323310766198515,1.843182377499698
att-standardisation,enrolled,po-pooled,200,200,0,1.757316073336522,False,-0.89694166885868,0.9513779219985814,0.5080208512919049,0.40848045862312843,0.6190878505132282,0.9405664218894156,1.8598775755241084
att-standardisation,enrolled,po-pooled,400,200,0,1.4172476571246393,False,-0.8816460566211017,0.9051007032684681,0.5280813618346349,0.4542754999559509,0.6110689577245884,0.9817012806220952,1.8594263768212922
att-standardisation,enrolled,po-pooled,800,200,0,1.311048679011598,False,-0.8898133616298929,0.9050061736790488,0.5186407768573624,0.46870985136610566,0.5792489875975958,0.9695347052500409,1.8690262438637428
att-standardisation,enrolled,po-pooled,1600,200,0,1.1806187348975672,False,-0.8687921732592367,0.875310784442859,0.5436562813175502,0.501773254226289,0.5798470228926391,1.020380908368395,1.8846123463854196
ols-stratum-dummies,variance-weighted,po-pooled,50,200,0,2.4885303162226036,False,-0.5944157687293786,0.8344963602073756,0.6819142152843259,0.47742359478676283,0.8935842618122907,1.274842984129877,1.8592505561722572
ols-stratum-dummies,variance-weighted,po-pooled,100,200,0,1.7869867420895267,False,-0.525253979130852,0.6678016284199735,0.7447979398691656,0.5844507791530101,0.8564311532503365,1.3813512670795842,1.843182377499698
ols-stratum-dummies,variance-weighted,po-pooled,200,200,0,1.364240350023523,False,-0.5616355867450982,0.6343501574061199,0.6962463944922488,0.6015925755195409,0.7971297550926184,1.286767599635041,1.8598775755241084
ols-stratum-dummies,variance-weighted,po-pooled,400,200,0,1.0745570451833748,False,-0.539755753953272,0.5715025244184587,0.7114216230966246,0.6375086415854538,0.7788699751361361,1.3328695093760023,1.8594263768212922
ols-stratum-dummies,variance-weighted,po-pooled,800,200,0,0.9333421048064087,False,-0.5475614232254989,0.5686396599416307,0.7042390012963079,0.656669045682357,0.7587658400122667,1.3163044328092537,1.8690262438637428
ols-stratum-dummies,variance-weighted,po-pooled,1600,200,0,0.8041685298050725,False,-0.5225266068218896,0.5323032449533017,0.7258127218875173,0.687245237321688,0.759896180463876,1.3685184178773833,1.8846123463854196
unadjusted,none,po-pooled,50,200,0,6.663573959987447,False,-4.332635103761467,4.404699020837046,-1.360500536573224,-1.668327355983917,-1.0146388715849937,-2.49580768458097,1.8592505561722572
unadjusted,none,po-pooled,100,200,0,6.177853868275296,False,-4.282341019494213,4.315480630339551,-1.2872580696070683,-1.5067288370245895,-1.1416434577924974,-2.400269810774725,1.843182377499698
unadjusted,none,po-pooled,200,200,0,5.276008993345729,False,-4.341883556592375,4.361244560090624,-1.3346678757072135,-1.4946265606082545,-1.1882258746980048,-2.4743962573219376,1.8598775755241084
unadjusted,none,po-pooled,400,200,0,5.139612358338786,False,-4.294521159161778,4.303121456206381,-1.2999490641426399,-1.4021584177116397,-1.2135445997264052,-2.417917454029192,1.8594263768212922
unadjusted,none,po-pooled,800,200,0,4.928263044498756,False,-4.311834739920938,4.316456943645208,-1.2969935703931283,-1.384092102280866,-1.2354348663360961,-2.430960521173633,1.8690262438637428
unadjusted,none,po-pooled,1600,200,0,4.629100208044653,False,-4.31874213717481,4.320705449751505,-1.2863007904580295,-1.3384797880790062,-1.243201603498056,-2.423811437731138,1.8846123463854196
ate-ipw,pooled,po-trial,50,199,1,2.3932952073044342,False,0.8438675734748176,1.0819057186138432,1.8268338569549583,1.4042470851111666,2.4418558292205006,1.817951854619242,0.973079265162483
ate-ipw,pooled,po-trial,100,200,0,2.4308830728997726,False,0.9209864322150247,1.049547838608918,1.940001471746479,1.6020857661068582,2.316389827902613,1.9301327397702854,0.9720501760707976
ate-ipw,pooled,po-trial,200,200,0,1.775152183304856,False,0.8845449367418413,0.9415851278261926,1.924726422691863,1.6977310459300616,2.1378581061296353,1.8791000439128878,0.9798002477097677
ate-ipw,pooled,po-trial,400,200,0,1.4351277124143729,False,0.8856042960276719,0.9125487228197606,1.9019343401922693,1.7450639667382544,2.0779151064013295,1.8666482257346946,0.983945016074731
ate-ipw,pooled,po-trial,800,200,0,1.3611814841339798,False,0.8720328323773231,0.8871663368795313,1.8724921450289398,1.763504903753644,1.9844104183276068,1.8502826041116567,0.991848168423769
ate-ipw,pooled,po-trial,1600,200,0,1.1570610965524173,False,0.884658161794984,0.8919733253265267,1.8793622335756992,1.800776118110734,1.9648005885443984,1.8899759663917592,1.0026838847249095
ate-ipw-logistic,pooled,po-trial,50,199,1,2.393295207304477,False,0.8438675734748149,1.081905718613844,1.8268338569549583,1.4042470851111597,2.44185582922048,1.8179518546192472,0.973079265162483
ate-ipw-logistic,pooled,po-trial,100,200,0,2.430883072899945,False,0.9209864322150435,1.0495478386089387,1.940001471746553,1.6020857661068288,2.316389827902678,1.9301327397703911,0.9720501760707976
ate-ipw-logistic,pooled,po-trial,200,200,0,1.775152183304865,False,0.8845449367418439,0.9415851278261946,1.924726422691855,1.6977310459300647,2.1378581061296082,1.8791000439128922,0.9798002477097677
ate-ipw-logistic,pooled,po-trial,400,200,0,1.4351277124144084,False,0.8856042960276734,0.9125487228197625,1.9019343401923963,1.745063966738298,2.077915106401359,1.866648225734675,0.983945016074731
ate-ipw-logistic,pooled,po-trial,800,200,0,1.3611814841340473,False,0.872032832377312,0.8871663368795212,1.8724921450288639,1.7635049037535682,1.9844104183276858,1.8502826041116567,0.991848168423769
ate-ipw-logistic,pooled,po-trial,1600,200,0,1.157061096552213,False,0.8846581617949663,0.891973325326509,1.8793622335757945,1.8007761181110225,1.9648005885443056,1.8899759663916011,1.0026838847249095
ate-standardisation,pooled,po-trial,50,199,1,2.3932952073044342,False,0.8438675734748178,1.0819057186138432,1.8268338569549576,1.404247085111167,2.4418558292205015,1.8179518546192441,0.973079265162483
ate-standardisation,pooled,po-trial,100,200,0,2.430883072899774,False,0.9209864322150247,1.0495478386089183,1.9400014717464775,1.6020857661068593,2.316389827902611,1.9301327397702877,0.9720501760707976
ate-standardisation,pooled,po-trial,200,200,0,1.7751521833048542,False,0.8845449367418416,0.9415851278261927,1.9247264226918612,1.6977310459300625,2.137858106129636,1.8791000439128882,0.9798002477097677
ate-standardisation,pooled,po-trial,400,200,0,1.4351277124143715,False,0.8856042960276715,0.9125487228197606,1.901934340192268,1.7450639667382564,2.0779151064013304,1.8666482257346928,0.983945016074731
ate-standardisation,pooled,po-trial,800,200,0,1.3611814841339802,False,0.8720328323773231,0.8871663368795315,1.8724921450289407,1.7635049037536408,1.9844104183276055,1.850282604111658,0.991848168423769
ate-standardisation,pooled,po-trial,1600,200,0,1.1570610965524213,False,0.8846581617949841,0.8919733253265267,1.8793622335757,1.8007761181107336,1.9648005885443987,1.8899759663917588,1.0026838847249095
att-ipw,enrolled,po-trial,50,199,1,1.83646098492317,False,-0.015493481112186258,0.6080406918021373,0.9783758552234136,0.5741502781732115,1.5137489335949352,0.9753889110617004,0.973079265162483
att-ipw,enrolled,po-trial,100,200,0,1.2740742817173372,False,0.005426469089166641,0.40700491444199527,1.0336742909451115,0.7631731474610559,1.2811600782613217,1.0323310766198515,0.9720501760707976
att-ipw,enrolled,po-trial,200,200,0,0.8013827110200019,False,-0.014529594732769515,0.3012681736191928,0.972112067386409,0.7748358702587184,1.1544830648501747,0.9405664218894145,0.9798002477097677
att-ipw,enrolled,po-trial,400,200,0,0.536867421674591,False,-0.005028345885954259,0.19863724899905497,0.9899143315637295,0.8677291680512051,1.1318267070567964,0.981701280622095,0.983945016074731
att-ipw,enrolled,po-trial,800,200,0,0.4187057867588977,False,-0.011255849890968657,0.15948248865293754,0.9837218222434925,0.8778027582319883,1.0834829366880192,0.9695347052500409,0.991848168423769
att-ipw,enrolled,po-trial,1600,200,0,0.29675136908118627,False,0.012802194267136737,0.10454401674095938,1.0168199406858225,0.9499897517227158,1.0869703742118553,1.0203809083683963,1.0026838847249095
att-matching-all,enrolled,po-trial,50,200,0,1.8364609849231692,False,-0.02067849085728321,0.6110676301564542,0.9722450669501415,0.5699000487696009,1.5121906890047965,0.9742645350839279,0.9715122878790159
att-matching-all,enrolled,po-trial,100,200,0,1.2740742817173372,False,0.005426469089166579,0.4070049144419953,1.0336742909451107,0.7631731474610569,1.2811600782613206,1.0323310766198517,0.9720501760707976
att-matching-all,enrolled,po-trial,200,200,0,0.8013827110200026,False,-0.014529594732769437,0.3012681736191927,0.972112067386409,0.7748358702587186,1.1544830648501745,0.9405664218894156,0.9798002477097677
att-matching-all,enrolled,po-trial,400,200,0,0.5368674216745903,False,-0.005028345885954184,0.19863724899905488,0.9899143315637289,0.8677291680512056,1.1318267070567951,0.981701280622095,0.983945016074731
att-matching-all,enrolled,po-trial,800,200,0,0.4187057867588959,False,-0.01125584989096869,0.15948248865293752,0.9837218222434916,0.8778027582319896,1.0834829366880192,0.969534705250041,0.991848168423769
att-matching-all,enrolled,po-trial,1600,200,0,0.29675136908118627,False,0.012802194267136696,0.10454401674095931,1.0168199406858234,0.9499897517227162,1.0869703742118548,1.020380908368395,1.0026838847249095
att-standardisation,enrolled,po-trial,50,199,1,1.8364609849231692,False,-0.01549348111218616,0.6080406918021374,0.9783758552234142,0.5741502781732138,1.5137489335949375,0.9753889110616988,0.973079265162483
att-standardisation,enrolled,po-trial,100,200,0,1.2740742817173372,False,0.005426469089166592,0.4070049144419953,1.0336742909451107,0.7631731474610569,1.2811600782613206,1.0323310766198515,0.9720501760707976
att-standardisation,enrolled,po-trial,200,200,0,0.8013827110200024,False,-0.014529594732769425,0.3012681736191927,0.972112067386409,0.7748358702587186,1.1544830648501745,0.9405664218894156,0.9798002477097677
att-standardisation,enrolled,po-trial,400,200,0,0.5368674216745901,False,-0.005028345885954186,0.19863724899905486,0.9899143315637289,0.8677291680512057,1.1318267070567951,0.9817012806220952,0.983945016074731
att-standardisation,enrolled,po-trial,800,200,0,0.41870578675889614,False,-0.011255849890968696,0.15948248865293752,0.9837218222434916,0.8778027582319896,1.0834829366880192,0.9695347052500409,0.991848168423769
att-standardisation,enrolled,po-trial,1600,200,0,0.29675136908118604,False,0.01280219426713669,0.10454401674095931,1.0168199406858234,0.9499897517227162,1.0869703742118548,1.020380908368395,1.0026838847249095
ols-stratum-dummies,variance-weighted,po-trial,50,200,0,1.705887574700275,False,0.29349072156658523,0.6386453383851999,1.3012888456390925,0.9162822483901768,1.7863745013935914,1.274842984129877,0.9715122878790159
ols-stratum-dummies,variance-weighted,po-trial,100,200,0,1.4025146491020846,False,0.3470720160119907,0.5291817568912893,1.3900652819405048,1.062934013488763,1.6269105818493126,1.3813512670795842,0.9720501760707976
ols-stratum-dummies,variance-weighted,po-trial,200,200,0,1.0605437525532975,False,0.3207764873808125,0.4256876087403187,1.3309919411276998,1.1549722545894598,1.5171309734747256,1.286767599635041,0.9798002477097677
ols-stratum-dummies,variance-weighted,po-trial,400,200,0,0.8278988425836287,False,0.3368619567818756,0.3832689563812384,1.341760678689499,1.2053920453568858,1.4750546792044574,1.3328695093760023,0.983945016074731
ols-stratum-dummies,variance-weighted,po-trial,800,200,0,0.7614791102385501,False,0.3309960885134254,0.3622325655120587,1.31739161397981,1.2377269825384332,1.432122008342646,1.3163044328092537,0.991848168423769
ols-stratum-dummies,variance-weighted,po-trial,1600,200,0,0.5944691220416403,False,0.3590677607044837,0.37240594742334665,1.3549865693902476,1.293616252211789,1.4257306314458895,1.3685184178773833,1.0026838847249095
unadjusted,none,po-trial,50,200,0,5.57331040269464,False,-3.4447286134655037,3.517479287744242,-2.5279923442593737,-3.4973493993419753,-1.773205059897535,-2.49580768458097,0.9715122878790159
unadjusted,none,po-trial,100,200,0,5.051258506197089,False,-3.4100150243513707,3.442517917056319,-2.4658622446746135,-3.0388944939256417,-2.0073886801169776,-2.400269810774725,0.9720501760707976
unadjusted,none,po-trial,200,200,0,4.266277549642303,False,-3.459471482466464,3.477591894923976,-2.5081072958625006,-2.997740015843326,-2.17321653184118,-2.4743962573219376,0.9798002477097677
unadjusted,none,po-trial,400,200,0,4.133041024111669,False,-3.41790344842663,3.4258084533276096,-2.4847969477529954,-2.7528368226955395,-2.2183594300844467,-2.417917454029192,0.983945016074731
unadjusted,none,po-trial,800,200,0,3.9260612187645463,False,-3.433277228182013,3.43764605601237,-2.4657761334365778,-2.685154824128156,-2.2776231780023704,-2.430960521173633,0.991848168423769
unadjusted,none,po-trial,1600,200,0,3.68811129647395,False,-3.437147769648437,3.438959052006912,-2.4194567648549286,-2.5467989626062018,-2.301865550170072,-2.423811437731138,1.0026838847249095
